"PAM_1h_S10"	"PAM_1h_S13"	"PAM_1h_S14"	"PAM_1h_S15"	"PAM_1h_S17"	"PAM_1h_S19"	"PAM_1h_S1"	"PAM_1h_S20"	"PAM_1h_S22"	"PAM_1h_S23"	"PAM_1h_S25"	"PAM_1h_S26"	"PAM_1h_S27"	"PAM_1h_S30"	"PAM_1h_S31"	"PAM_1h_S32"	"PAM_1h_S33"	"PAM_1h_S36"	"PAM_1h_S37"	"PAM_1h_S39"	"PAM_1h_S3"	"PAM_1h_S40"	"PAM_1h_S41"	"PAM_1h_S43"	"PAM_1h_S45"	"PAM_1h_S47"	"PAM_1h_S48"	"PAM_1h_S49"	"PAM_1h_S4"	"PAM_1h_S50"	"PAM_1h_S51"	"PAM_1h_S52"	"PAM_1h_S55"	"PAM_1h_S56"	"PAM_1h_S57"	"PAM_1h_S59"	"PAM_1h_S5"	"PAM_1h_S60"	"PAM_1h_S61"	"PAM_1h_S62"	"PAM_1h_S63"	"PAM_1h_S65"	"PAM_1h_S69"	"PAM_1h_S6"	"PAM_1h_S72"	"PAM_1h_S73"	"PAM_1h_S74"	"PAM_1h_S75"	"PAM_1h_S79"	"PAM_1h_S7"	"PAM_1h_S81"	"PAM_1h_S85"	"PAM_1h_S86"	"PAM_1h_S89"	"PAM_1h_S8"	"PAM_1h_S90"	"PAM_1h_S91"	"PAM_1h_S92"	"PAM_1h_S93"	"PAM_1h_S96"	"PAM_1h_S9"	"PAM_2h_S11"	"PAM_2h_S15"	"PAM_2h_S16"	"PAM_2h_S18"	"PAM_2h_S19"	"PAM_2h_S1"	"PAM_2h_S20"	"PAM_2h_S22"	"PAM_2h_S26"	"PAM_2h_S27"	"PAM_2h_S2"	"PAM_2h_S30"	"PAM_2h_S31"	"PAM_2h_S33"	"PAM_2h_S35"	"PAM_2h_S37"	"PAM_2h_S39"	"PAM_2h_S3"	"PAM_2h_S49"	"PAM_2h_S52"	"PAM_2h_S55"	"PAM_2h_S56"	"PAM_2h_S61"	"PAM_2h_S62"	"PAM_2h_S63"	"PAM_2h_S67"	"PAM_2h_S68"	"PAM_2h_S69"	"PAM_2h_S70"	"PAM_2h_S71"	"PAM_2h_S73"	"PAM_2h_S74"	"PAM_2h_S75"	"PAM_2h_S78"	"PAM_2h_S7"	"PAM_2h_S80"	"PAM_2h_S81"	"PAM_2h_S83"	"PAM_2h_S86"	"PAM_2h_S87"	"PAM_2h_S88"	"PAM_2h_S91"	"PAM_2h_S92"	"PAM_2h_S93"	"PAM_4h_S14"	"PAM_4h_S15"	"PAM_4h_S17"	"PAM_4h_S1"	"PAM_4h_S22"	"PAM_4h_S26"	"PAM_4h_S27"	"PAM_4h_S28"	"PAM_4h_S2"	"PAM_4h_S31"	"PAM_4h_S32"	"PAM_4h_S33"	"PAM_4h_S34"	"PAM_4h_S38"	"PAM_4h_S39"	"PAM_4h_S41"	"PAM_4h_S44"	"PAM_4h_S45"	"PAM_4h_S51"	"PAM_4h_S52"	"PAM_4h_S56"	"PAM_4h_S57"	"PAM_4h_S61"	"PAM_4h_S62"	"PAM_4h_S65"	"PAM_4h_S67"	"PAM_4h_S69"	"PAM_4h_S6"	"PAM_4h_S73"	"PAM_4h_S75"	"PAM_4h_S79"	"PAM_4h_S7"	"PAM_4h_S80"	"PAM_4h_S84"	"PAM_4h_S86"	"PAM_4h_S87"	"PAM_4h_S93"	"PAM_4h_S96"	"PAM_6h_S11"	"PAM_6h_S12"	"PAM_6h_S13"	"PAM_6h_S16"	"PAM_6h_S17"	"PAM_6h_S19"	"PAM_6h_S20"	"PAM_6h_S21"	"PAM_6h_S27"	"PAM_6h_S29"	"PAM_6h_S30"	"PAM_6h_S31"	"PAM_6h_S32"	"PAM_6h_S36"	"PAM_6h_S38"	"PAM_6h_S39"	"PAM_6h_S3"	"PAM_6h_S44"	"PAM_6h_S48"	"PAM_6h_S49"	"PAM_6h_S51"	"PAM_6h_S56"	"PAM_6h_S57"	"PAM_6h_S67"	"PAM_6h_S68"	"PAM_6h_S71"	"PAM_6h_S75"	"PAM_6h_S77"	"PAM_6h_S79"	"PAM_6h_S7"	"PAM_6h_S85"	"PAM_6h_S8"	"PAM_6h_S93"	"PAM_6h_S94"	"PAM_6h_S96"	"PAM_6h_S9"
"RNASET2A"	3.33878418951304	5.10176602287748	4.49582012802569	3.59026636640517	3.73927493080339	3.83953657683601	5.11564889332852	5.38244069949048	2.4635470246338	4.06325196588699	4.96693538498342	5.42080268692926	3.81749315478707	4.78932777754889	5.74891793111541	2.21225039463559	6.49053448154944	2.99627015609364	4.70967696598144	4.80747330114352	5.17992462045508	4.66723719206998	4.35071136054756	4.29463036616691	4.56472662208762	3.04578653024024	2.72006444026386	4.68333750276123	5.3072255842089	4.439338744567	4.70387246958886	3.39562331882541	5.06230899978978	5.68171846480772	6.31388615568408	4.14005920125878	5.59185438539302	4.61079273903882	5.01112188311732	3.07786032689657	4.54965382846443	2.95227485638027	4.22109993658269	4.73304596371612	3.8598686703651	4.87721059553959	4.85210850510913	4.55260296062941	5.38807973378484	4.16389867886603	4.48022182020858	4.98090201265359	4.33109357020071	4.84524121001938	5.61148130360597	4.70499712860236	3.28786831642472	3.79129120558537	3.9112022595124	2.88150268099485	4.61247982896877	5.68770541332251	3.8023540192196	4.0517534457755	4.16226240519169	4.28807962035161	3.88003823400239	4.8984553035847	4.96268920861215	5.14463575611633	3.51117348959423	4.03349766131396	2.60321487681578	3.55818258622769	3.12400729479806	3.43219071578213	4.32068924454483	4.06238299288258	3.63750581713218	4.79376031952001	2.55528873347394	4.3021401745628	5.4995529705922	3.82357043767234	5.21518543321017	5.5942227713103	6.15283260096207	3.0142304241071	5.44074594997436	3.57979267844116	5.37607703119848	4.54730734778185	5.32555686726558	4.80832676666667	3.01185672242264	4.28010293317501	5.73279418199436	4.04674150721759	3.84287417008103	4.21592503347126	5.06988768592331	5.09672433158389	2.28204928725107	5.52977342991433	3.08054477915625	5.08175386896075	5.51748918532258	5.41250578574441	6.35041689602148	3.73702583839753	5.41205441568535	5.83795240427597	5.75721336622095	5.87024606273255	3.86256947664457	4.9754565328345	4.58454863086751	5.69125923031547	4.19192576567387	5.43538140217574	5.44456570068012	4.1890885756157	5.161419013018	6.33674866576446	3.70994611635002	5.24965586247064	5.55024979968908	5.0533933278909	6.03232401433854	4.42763833634532	5.84018227828989	5.12418129405466	6.8437555071072	5.64608167384155	3.3335935810715	5.6553725120634	4.88462901612247	3.5706200852086	2.81672213787073	4.74249937855035	5.63708905843842	5.25859132050373	5.47319459190138	4.96330714807313	3.21157294375296	6.02538111637626	5.42668127167554	4.33484948495861	5.69891983014108	6.0056538291022	5.97508279595293	4.27516482876421	5.34249443355746	5.89033688526777	3.94645505082828	6.59438444093618	3.59880013923887	5.06195884258273	5.58587542912893	4.28744902285178	6.43943972439253	6.31354255391819	3.33181733190363	4.25743851735901	4.90330556268148	5.96989356845837	5.70526046953688	6.11191829564939	3.68700031266691	5.12199513836924	5.02458197426238	6.78531278537424	4.67927091516545	7.04845307797104	6.21959279352861	4.98728428619247	6.63275646211016	6.06516847600727	6.22180580919828
"TOR3A"	0.588356327655146	0.61034138307362	2.39475524368127	1.83469603034435	2.78200731595107	2.05753770406094	1.82808436239865	2.60175640450393	0.625633709308598	0.882581556161087	2.68696239099301	2.03534324845923	1.6709279590255	1.32897660665635	2.04765891868473	0.879017139479982	2.04995727217127	1.48133725323034	2.3057711289118	2.21538623764506	0.874230381102033	1.60298121722212	1.60090356091653	0.652181466974917	2.47631481637812	0.921110949244823	0.783837714917065	1.12082192381607	2.14317385233677	1.41792053653344	1.91718214300072	1.58907288457676	2.57044445671449	2.44285263478911	2.2287020367968	2.36832126160669	2.55712875915875	2.70146784805167	2.60066778397889	2.15908915853075	1.37744463183637	0.743102469681552	1.95303312245745	1.77780794152512	2.72340790480765	1.21787383006753	1.69284406476063	1.32922884238789	2.18715582096591	2.23618175006437	2.28558436603181	0.716765106409892	1.64703825080541	2.15932069758061	2.28715301064878	1.12153049224913	0.558800058004195	2.04599531807652	1.98936991479934	1.44979590243897	1.22287597684061	4.36275858628798	2.49263338637908	1.7538747959706	2.19744253999208	1.56133044158167	2.60811645247267	2.09825727267514	1.80887782999478	2.74356868993296	1.58325346819246	1.90923926108907	1.46144889237482	3.26554812230341	2.12829464681479	1.84229386341865	2.85555868005883	2.23459270958131	3.23497322619668	2.99599555815216	3.39263220316498	1.7872359995214	2.39869588628759	2.79430796812959	2.77064419962967	3.16097081105002	1.50354809435198	2.32363054627522	3.98275155768988	1.93493368232558	1.15128575923273	4.53334460577461	5.17226727337809	2.63853385249277	1.54402840879745	2.25409435079212	3.03838370328621	3.21972457143115	0.709878378663503	0.623034555638644	1.98148079365662	1.63234942297796	2.27892335783152	2.76143408062535	0.766664372879272	4.38502999607849	2.50001396965501	2.15551176565617	3.07398072842513	1.83921726311559	3.83091633314101	4.93107197570558	4.36835325253898	2.90247646250205	1.8525734798466	1.96554320674061	3.38625837740122	4.42365568887331	2.11744732541242	5.08639352660994	6.95120922371024	5.13915397604283	3.90423772069623	4.81108704467825	3.39557215769853	4.78712784138133	4.31778351658794	2.96455773965739	5.15839536646391	2.33959134926753	2.43762698047025	3.09870339205224	3.99102397830677	4.42610564301222	4.51987470430832	3.34515803679526	4.50909562733773	2.51260345183605	2.18973593109256	4.62669104152045	3.47283970068327	4.91315461827726	2.15285687630058	3.8879101398025	2.38444065349884	5.10726807358406	3.46319283317805	6.09548139193706	6.23516251973891	5.08529591687163	4.93490528935331	5.70111575616999	4.81234379183044	5.5576071383525	4.7677287971637	5.89595288084137	2.75043793656372	3.85437309871683	4.9436404907096	3.98114098722933	5.21462998415438	6.03364433564592	5.00904867236928	1.5175920724199	5.37883030991554	5.97749638286724	4.37381901916341	5.16357776168282	4.94897656800501	5.16524703272814	5.94885823643235	5.08115174052108	5.03779274114066	5.89272589039084	3.70120217592811	2.9200657249053	5.40317049858964	2.79763755622517	6.29666993843943
"DAXX"	0.842316038468046	0.995748689154993	1.42895672158683	1.54383877792581	0.661757320784367	1.29131707364003	0.748919205097751	2.68193818084571	0.71840413790538	0.754996888957683	1.18797463449563	1.39144653006376	0.813353288798244	1.65110262372965	1.47688777288048	0.49545344499261	1.17216410648427	0.654074115174835	1.89528180529651	1.74308911012672	1.25369196960654	1.35474417077621	0.598323000367007	1.85454755604381	1.6378262160112	0.911583713486233	0.405032265135694	2.19458155835992	1.56723740010165	2.23250005701892	1.38123364592617	0.784354912047473	2.17835711630859	2.39123381241414	2.13793612708625	1.17647277385683	1.69299382864668	1.37667247755228	1.2940717488416	1.59463979587662	2.16418401745757	0.404436620592795	1.43368672937366	1.30642083325534	1.03965935107191	2.38135130316009	2.14401235307008	1.74375405572879	2.26990718752454	1.18323724100739	2.09905136395502	2.00864510011642	2.54587375798469	0.917572112273652	0.937804034167427	1.11120923360315	1.64522730739249	1.64747984978615	1.25461131354078	0.828935112193093	0.749289167777247	3.10768542952325	0.991982906803381	0.85863126391902	0.84526409210247	1.73070997878459	1.80659491699695	1.0836355625182	1.21424985809862	1.51569917616529	1.36026475863405	1.31028509161419	0.478151578263411	2.0009494658991	0.628837804639272	1.94347400029072	2.03863267902015	1.52266576478551	1.44453819795075	2.61003134958154	2.13068975235361	2.47924818756626	1.62880517883137	0.811740420643472	1.8969303799337	1.75099894493286	0.869203321942701	1.53828244498176	2.462571114583	2.04832171968932	2.34619200617947	3.54189433732693	3.58767054364528	1.15136271705079	0.602058357613716	1.4693887354605	1.98859053519179	2.02989365490268	0.999339873819474	0.669405662295097	1.76856585321004	1.90335525166736	1.00900589072324	1.10830968325275	0.945030201176002	4.36050675835097	1.33828636179063	0.865038930116319	2.3974650348788	1.23452889745892	2.99997349389939	3.10580681579865	3.27169917767616	2.34620705644803	1.20772587450384	1.21381535957885	2.20314809257484	3.67466927701065	1.36956913350504	4.26908440325293	4.23286069362452	2.85637419294957	3.25218616022595	3.75777715913787	1.35107430627897	3.85862736397344	3.45247338218181	2.36847538925119	3.33386226544577	1.43341648356779	1.41753715766156	1.97830232724731	2.46540767004907	3.12813473357111	1.56671875693621	3.12476592124282	3.17123222383326	1.08605937695289	1.44207601098773	2.77663325876576	3.43392278756125	4.56015075867894	0.43063085373584	1.85851806426625	2.89692674053677	4.72274748327014	3.31648268424099	3.92484097048724	5.60302019575108	4.76560358410781	5.44703844135987	3.61425203368248	4.32612122104166	4.69343353124977	3.03523976813584	4.45868085505108	3.60015445604355	3.5672137567354	3.74926038189496	2.4177618009636	5.0383789087978	5.38775569557452	4.55719017153926	1.74163664522435	4.47791193908233	4.25728902867112	4.97182619234073	3.89468678702482	2.16744744748538	4.17392906490559	4.25461735176963	4.82152630248422	3.74305606786121	4.5305105613247	3.8756739304082	1.85712060175585	4.52178258115569	2.76117108705826	3.59109096010699
"TAP1"	1.2699094283396	1.96888276702188	1.53465111208953	0.936064599632008	1.3234479315246	1.28949916217198	1.22582990139265	2.21327833570527	1.24372107245577	0.42743602090453	1.79993561243875	2.10552322922798	1.59122891419323	1.73727044670075	1.96976081153187	0.676398696467866	3.10112402068844	1.10481763527152	1.48505987555084	2.31596596669196	1.27549052940826	2.02487824174848	1.21971654239255	1.80070699874824	2.41558939803833	1.15136524341206	0.739013449594221	1.11079858611872	1.89640606259038	1.55907632902225	2.00409558174831	1.21257052698798	2.79600728759278	2.19769121103786	2.02698945766181	1.95698196731673	1.32775216037425	2.41193908956476	1.90591976042656	1.36522903317203	2.01759325648056	0.536886787345067	1.44136227639859	1.84328044267298	0.994239949094074	2.16808497796108	1.92544474312806	1.54654614243969	2.47197569997562	1.09361532974749	1.32907378926201	2.1285812916281	2.58931853153407	1.80903501994202	2.29650623637986	2.13533526563139	2.05861655825574	1.94364132465494	1.50448268077511	1.29548976862982	0.708071861494766	2.90539149172013	1.09145939146162	1.98516371588092	2.251088867701	2.58320441448051	2.59908337968281	2.12145529726173	1.42615647823381	2.26108780111859	1.47524584519189	3.37995346609173	1.8659005854901	2.27198129129935	1.63670287291361	1.77989664907845	2.40127657729171	1.90421492875135	2.05447146299272	2.61788293053523	2.99698559380195	1.4140102787133	2.47970745339925	1.44542695641757	2.95423011760744	2.33972885617625	2.3423584031867	2.21416654539014	2.95315330390547	2.68995943021601	2.42746304198165	4.39961503210283	3.85938619760311	2.38947018620167	1.48441080547883	2.33667398921754	1.72965898056971	2.66387517012344	1.91356005349295	1.20612773361479	1.89325682341631	1.71446924834892	1.8492144544002	2.49670121539159	1.16588524016843	4.88576829039839	1.938561643581	1.77362675450432	2.79080844667974	1.87693027834889	3.43686612481782	4.32310817675005	3.77480703134238	1.98155032100567	1.24003944633454	2.05891603769711	2.71523082041473	4.54727533348254	1.351478599336	3.93789133264264	4.97072135747595	4.63955884739454	3.6772123078317	4.44160850530339	1.63666028914944	4.15877522545052	3.79674258769668	2.22745163591482	4.24847210480128	1.63895504178396	2.21245158400086	2.33837344528127	3.22459409986549	3.94361078765888	2.77836162492367	4.26529827948223	3.6740680852927	2.06379654454417	1.61873279084604	3.29051807484826	3.19605005113549	4.71311270644887	1.05640927266457	3.06256417836593	3.04220646041931	4.34326460180484	3.86718084305969	4.20074319679763	5.44871258438548	5.01797880997833	5.62399244285294	4.40348731433216	4.15240897519691	5.13425048781965	3.23527371866833	4.98850919527806	3.92336044544309	3.94388427370367	4.34977447787554	2.46614303916958	4.66593741988396	5.75527314845943	4.247210758973	1.31686848438205	5.10966350741819	5.79024280604134	4.1750260541173	4.0998781576595	3.01062281749302	4.61649349276639	3.94510551374916	4.59150570317384	3.52006743365161	4.81900163142766	4.88261587434014	3.15896051865872	4.99906327453494	3.68175608517642	5.47269033797369
"H2-T10"	1.91793129624201	1.01420470515627	4.02896702582303	2.22901302707288	2.45771191754768	4.47845084906453	2.91556983715626	2.24931161199862	2.41062550617932	1.06439663509748	3.13641126659476	4.60507226336312	2.38410654402902	1.78648779296461	4.20575799844618	1.91261673851477	2.80766003106219	3.35328870169235	2.93350915019619	3.29034098257125	3.5476097829546	2.45644143429163	2.49803682549984	4.42918151068737	2.79122651853616	1.68792155891989	1.80105687409807	3.13787233549955	2.42612200986248	3.10477658063526	3.67400133055803	2.26953911883144	3.90589564331436	3.32543110401356	3.88640854587042	2.52718815457029	2.65601738243185	2.97868333438944	2.57359460849334	2.89356026737415	3.36198277253987	2.09510816857065	4.20581586304357	1.69679619579623	3.02079553173766	3.82797036730113	4.1646179561069	3.85931807978078	3.39053836454968	3.23322623341264	3.89726228346099	3.60372417976489	4.37319082206892	3.55774947901135	2.90098912917071	2.71449335800165	3.45825726503558	3.52296884317697	2.67062631412717	1.90211321672954	3.32369248405799	4.29866690874515	2.59459486330599	2.53963529310049	1.89779206787616	1.77398703098404	3.92262664123436	2.96269127128437	1.29593852907371	0.958235173572448	1.93734698509621	3.30011048651034	2.24157760142952	2.36435150343002	1.6976497477059	2.41908158504422	3.70443364050889	2.53027100956707	3.06734861080525	3.18901002832528	3.87126023129221	2.25517700985757	3.46761482316936	1.84466696307525	2.12397325230143	2.32742566393955	2.87797824669403	2.24311806935918	4.20566277380557	3.68268574221224	3.19874129967541	5.77333087551713	5.64504650922093	3.04656367011185	0.793705459486173	2.6089592055722	3.55154523172891	2.69634929607839	2.57778009856896	2.32433924122915	3.5898272750025	2.98715948059087	1.89314095605949	3.36398716049761	1.20336317001066	5.30383625046308	1.88513710679668	1.41036488924264	3.91689961867984	2.05846264467711	4.64252545325407	4.87921012898417	5.75047966960861	3.85127468380014	1.89906931357681	2.30829112204531	3.55818402921614	4.64824957623504	1.91270999390151	5.63722076523845	5.62482478388331	4.43225634107167	4.60347592800233	5.04812436595306	3.90565225477126	5.07899888439962	5.69529356636959	3.46277612127413	4.87382824316635	3.32806392166875	1.87516884038367	3.59530205285473	3.31671224397437	5.55023820855832	2.11702690526771	4.16566877096355	5.69299810996761	2.42136620800985	2.13070907867782	5.16965204524974	4.52496809792532	4.66944527040858	1.49852691567128	3.0528881063774	3.88648816481201	5.83279205612823	4.97876778894392	6.53999523570639	6.51959930690734	4.74961763441885	6.23056096788505	5.96425566665454	4.78473076618815	7.04764185342214	5.14624676227543	6.72290308531243	4.41728501408481	5.22436573767501	5.18944758166511	5.63505476482596	6.10938506821009	7.00755839940542	5.65603672781771	1.93515989623768	5.51987514936866	5.69467795641866	5.13235736788414	4.86263419005109	4.65413700222651	6.13161656353519	4.66427937799023	6.32457782636216	5.27375139709583	6.46510002620521	4.66581665848824	3.77485502299845	5.63403294410505	3.55889971848327	7.0520637539717
"EIF2AK2"	1.63303277805711	1.31241501549589	1.37060704856172	2.40804512493015	1.40186847076547	1.90546539088559	2.14399908869444	2.15912921081221	1.16754290757239	1.16252858311352	1.97006002548547	2.40629406791521	2.13465220739136	1.46890564494855	1.8311352417512	1.21264444130957	2.17910795591995	1.1684988273834	2.33898572619312	2.05674046921477	1.81545233837634	2.28798065186824	1.38617952046509	2.35931542591797	2.50827414990961	1.51151678120888	1.65901028259475	2.59257035794918	2.56770052098807	2.21847906886512	2.06721501528069	1.48656843840723	3.18062767928807	2.13659386492494	2.77486047614083	1.77840606748586	2.13673165945841	2.13037472233206	2.34707188757917	1.76298398322476	2.69077133964479	0.825015317513284	2.44265359140634	1.95701856166881	1.06124709399239	2.13323887505876	2.98517577584534	2.05208298653605	2.01365503068795	2.43240065389698	2.32677619760949	1.86240851215763	2.78738223200485	1.96460496593018	1.70619216960639	0.758562220887527	1.56997883317413	1.7152211348572	2.00437689908646	1.45496209635552	1.57516048675205	2.30774084181208	2.21572989085965	1.59308683881493	2.39275473654673	2.15076934773224	2.2039098347393	1.82274690201459	2.01364244371232	2.3138212688457	1.24251228134242	1.56313165698853	1.53017605410431	2.92726167291863	1.71270838188143	1.98557396368583	2.85039523095597	1.77359134538589	2.05276774425262	2.76819324746839	2.90366579334488	1.95372019717934	2.35445365276257	1.73457313759685	2.30830260330524	2.40621124817219	2.23280607860186	2.50258823353448	3.05328630957478	2.78460221603907	1.43474492345713	4.53805674791984	4.36722029860685	2.27410842463773	0.75667720045803	2.04953622529202	1.71448332579904	1.89568419003713	2.10161932991619	1.21383903290659	2.06456174623831	1.66096580993727	1.03483121849674	2.24428899471775	1.44662110456852	4.6703136162288	1.65368089446319	1.60812565774806	3.15031962522937	1.3369099209465	3.50464903267605	3.19396953760313	4.31305070592281	2.99429482313841	1.28865938945406	2.29253074267996	2.67580807946353	3.11096408661075	1.50966516978915	4.02713746626928	4.56131480265835	3.9349796190945	3.68693757596485	4.11340258260201	2.22946283095503	3.63227757126412	4.74867292318687	1.87282448294659	4.19799287820332	1.66959857532862	1.52980140441529	2.10936458464903	2.91496147514331	3.3677102948145	2.57358357483116	3.21498392666038	4.09900627596496	2.21438380867124	1.38661819302735	3.44799663698009	3.24266522539488	4.89645486261588	1.85724247199451	2.35447968068689	2.55100378031627	5.01336902307991	3.83538407731463	3.86110076185092	5.09543041568292	4.61755853269319	4.84094288737557	4.42105587072968	4.24832721717547	4.90326373842891	3.26120915915115	4.70417284922248	2.91336824028777	3.81377139395187	4.0859497208027	3.02575338022114	4.7486176633832	5.06668708023826	3.32603626187447	2.36293879010679	5.19648432396847	5.47889247068749	4.35811279679258	3.65165665285576	4.06893685790439	4.33014241651395	4.11812398841929	4.73968045357271	4.0361954184388	4.63155354485849	3.88743291955077	1.46903044241408	5.13552439747364	2.92911448633856	4.84500171645136
"GM4951"	0.186414928082019	0.994369547311951	0.51186823495455	0.170580763182984	1.14403159429195	1.98897521045142	1.41267531742611	3.17851609127783	0.298173804601631	-1.25816160482338	1.48982009457841	2.02577890447242	0.949112631236145	1.28252228714069	1.56432217276451	0.667144449397057	1.32590448999441	0.307401005190014	1.5870243744306	1.79392963904393	-0.377069850235584	0.581732891682387	-0.235410691877122	1.4284757779707	1.48454539246084	-0.699086430606635	0.284378580693514	1.33930921519297	2.95643460173537	0.969678726683745	0.576796801864036	0.818735508428016	1.38408417223844	1.27441761372992	1.8405643060006	1.36583037603219	0.302448561772092	1.79383673016412	1.43750028227937	0.411100428491988	1.47630877964449	0.0972607337391457	2.10312720861642	1.00243090225974	1.46515708003649	1.01463998692221	1.9631539539338	0.98421523240377	1.94175219973431	0.94706639042471	1.51850886744905	0.931432991313317	2.0108849784283	1.76461084949371	1.72603763644867	0.139960145153954	0.692251961382543	1.55593603318504	0.878183768786656	0.173846386213588	-0.390383300465129	1.5443393664582	-0.0320635000887523	0.200647298443838	-1.01733716459452	-0.348335590468579	1.30975768546158	0.126746110004618	-0.530835412093932	-1.06106827979012	-0.0234823662511947	-0.994783152356742	-1.02928978241239	1.62847649767492	-0.217757156194479	-0.115825233366004	0.863619727407724	1.01206987029082	0.521558826692532	-0.288159930552723	1.74265102935125	0.939956838286304	1.01605415159491	-0.740987526340337	1.34922379779491	0.354381403790713	0.654258260380292	1.38013333279063	1.02005806041572	-0.157604645096624	0.0537271171615561	2.96390114797732	3.52949379621368	1.22676609559591	-0.589708860189562	0.0191142756236065	0.900998389790782	0.80548067255166	1.24267311178046	-0.919542618658434	-0.361087200798897	-0.237008771754495	-0.238410621670964	0.956382695965729	-0.776963792158337	3.07588565060005	-0.824949925526967	-0.295394013342134	1.63172105441209	0.740621952831348	1.13322197618804	3.24544161751332	3.72844523453127	0.652568417158196	-0.488734311303524	0.0896103763649683	0.623540527948415	2.05353840270056	-1.29487875972814	3.38886275714702	6.06384366233587	3.25730623651106	2.46158962193028	3.18787627404977	1.15175573913217	2.67436533372993	3.21722152631952	0.362930809614149	2.68982444400271	-0.410294992467615	0.25871179034404	0.792050828184831	0.71916560563504	1.83253303353676	3.1018729626842	2.2410444271258	3.47150269733523	0.423171423600457	-1.0456177999474	1.5124942808386	1.59714473465399	3.01473611461354	-0.341234134537367	0.937238801929846	0.614706085717244	2.31194632337213	1.07075815040209	3.72961978073519	5.33419592198724	2.72710373292731	4.70120378776811	3.8697206441275	2.64122789592275	4.71981001596703	2.32996662897928	4.86634828757068	0.984817703562487	2.11133501934893	2.24544614605975	3.3802645426271	3.73454709081932	5.88639132303683	3.81080850096698	0.322791942749992	4.72584607768776	5.67300400545743	2.22498987962943	2.80641202243348	2.6125557321693	4.69771214616929	2.46938140803394	2.85962291789101	4.27043910982358	3.67648695589854	2.64493659751099	1.44598317727352	4.96772304637281	1.24275717722103	5.74165523481425
"IIGP1"	0.0910766651469634	-0.284372720830532	0.556909838863568	0.726998286733996	-0.380649835145245	0.987785149737686	0.381025617316166	1.16768373347646	0.0342873091985903	-1.11644179083076	0.591302296268441	0.636177388537332	0.228680348969789	0.189584120647105	0.506429009083036	0.0942394180766233	0.0390596272302739	-0.123458882869874	0.108543085538331	0.785733338503232	-0.309399164708451	0.0629001042162866	-0.710582491604535	0.563366434941328	0.289608209953087	0.0966371700407507	-0.311077271376604	0.601979332608415	1.05619160011852	0.286368230191396	-0.603732065957253	-0.379778883956747	0.699782526581864	0.564264496123801	1.26949023684443	-0.200096189192944	0.725140979984125	0.260884149725263	0.592688038031545	-0.10751737316752	0.526719541585474	-0.638175599003271	0.938357522089928	0.669549567299702	0.203733221021729	0.166125960426014	1.11359531707249	0.15400090922453	0.873114063004054	0.229570971454175	0.111362646167071	-0.0848556412196988	1.02807922191062	0.603802891734249	0.437984613009733	-0.91178319571777	0.40615870274349	0.591901087730151	-0.364337542677966	-0.0551259310009804	-0.662121532009962	0.97910730866446	-0.726733780693852	-0.819947180744294	-0.254029395559418	0.487780502937004	0.664399371483208	0.1514867602844	-0.248731409965185	-0.622711506888665	0.249132920559642	0.205527052112828	-1.80866944899879	0.776523499734475	-0.433372673016246	0.042063172057699	0.918614468402291	0.159145447575678	0.801185016184364	-0.095403554286324	1.89451628638899	0.257716486678808	-0.284208055363682	-1.11737535386058	0.805225362559543	0.652644084378175	0.522832555149283	0.295824335811342	0.455649440838756	-0.165461092833597	-0.0755938546493875	3.20760389827245	2.25809735370823	0.465238669612171	-0.297476980635018	-0.283967417549174	-0.318370668050896	0.470299352027578	-0.564624606742306	-1.06007958923423	0.0224399805472459	-0.30213748425725	-1.41851281725029	-0.647925183074836	-1.28895017602696	1.91485687901947	-0.194647389825975	-0.34491588076288	0.500974283294116	-0.295311039784752	-0.033418347356974	1.70223534024956	1.12299145043015	0.21146395910483	-0.68182683016222	0.497755448131716	0.546502000394828	0.801051453143153	0.109570186791471	2.45076879803913	2.50589039191897	1.31248525497968	1.62766613326987	2.13679388533223	0.111008630154404	1.34013622130622	1.66699138137737	-0.442277825810797	1.43755095438647	-0.915418259696908	0.331230916417693	0.207790338435297	0.636273446796049	1.51103389671053	0.862770316073338	0.560701394081014	1.42906779454687	0.0525379542393736	-0.753171388514848	0.636393909525366	0.454195466317904	2.15430011011887	-0.273366014464142	-0.0805665210929244	0.805779994914847	1.67450428366789	0.644578222986297	2.84694221029054	4.19545279727172	1.6129461048333	2.93217254930189	1.24194072635261	0.870979652984209	2.61889798245228	1.54411678208821	3.53003251491873	1.01612029662872	1.66114607721529	1.88767189505341	0.813499896082032	3.50595318897779	3.38267845970016	2.3378222704195	-0.55900461162896	3.06576966129186	2.98193044441923	0.64675478213164	1.39250393379265	0.621324884773805	2.37303769547984	3.00805753084661	1.65759458891873	3.04782165131882	3.28197325321446	1.50006987259572	0.068166291916338	3.16145211323127	0.880018273718247	4.42669653215088
